time,fireArea,predictedFireArea,accuracy,sensitivity,specificity,tp,fp,tn,fn
900,41,1,0.98046875,0.024390243902439025,1.0,1,0,2007,40
928,41,1,0.98046875,0.024390243902439025,1.0,1,0,2007,40
955,51,1,0.9755859375,0.0196078431372549,1.0,1,0,1997,50
982,53,1,0.974609375,0.018867924528301886,1.0,1,0,1995,52
1010,53,1,0.974609375,0.018867924528301886,1.0,1,0,1995,52
1037,53,1,0.974609375,0.018867924528301886,1.0,1,0,1995,52
1064,58,1,0.97216796875,0.017241379310344827,1.0,1,0,1990,57
1091,59,1,0.9716796875,0.01694915254237288,1.0,1,0,1989,58
1119,59,1,0.9716796875,0.01694915254237288,1.0,1,0,1989,58
1146,71,1,0.9658203125,0.014084507042253521,1.0,1,0,1977,70
1173,73,1,0.96484375,0.0136986301369863,1.0,1,0,1975,72
1201,73,1,0.96484375,0.0136986301369863,1.0,1,0,1975,72
1228,73,1,0.96484375,0.0136986301369863,1.0,1,0,1975,72
1255,77,1,0.962890625,0.012987012987012988,1.0,1,0,1971,76
1283,79,1,0.9619140625,0.012658227848101266,1.0,1,0,1969,78
1310,79,1,0.9619140625,0.012658227848101266,1.0,1,0,1969,78
1337,91,1,0.9560546875,0.01098901098901099,1.0,1,0,1957,90
1364,94,1,0.95458984375,0.010638297872340425,1.0,1,0,1954,93
1392,95,1,0.9541015625,0.010526315789473684,1.0,1,0,1953,94
1419,95,1,0.9541015625,0.010526315789473684,1.0,1,0,1953,94
1446,99,1,0.9521484375,0.010101010101010102,1.0,1,0,1949,98
1474,101,1,0.951171875,0.009900990099009901,1.0,1,0,1947,100
1501,101,1,0.951171875,0.009900990099009901,1.0,1,0,1947,100
1528,112,1,0.94580078125,0.008928571428571428,1.0,1,0,1936,111
1556,113,1,0.9453125,0.008849557522123894,1.0,1,0,1935,112
1583,115,1,0.9443359375,0.008695652173913044,1.0,1,0,1933,114
1610,115,1,0.9443359375,0.008695652173913044,1.0,1,0,1933,114
1637,119,1,0.9423828125,0.008403361344537815,1.0,1,0,1929,118
1665,122,1,0.94091796875,0.00819672131147541,1.0,1,0,1926,121
1692,123,1,0.9404296875,0.008130081300813009,1.0,1,0,1925,122
1719,142,1,0.93115234375,0.007042253521126761,1.0,1,0,1906,141
1747,144,1,0.93017578125,0.006944444444444444,1.0,1,0,1904,143
1774,146,1,0.92919921875,0.00684931506849315,1.0,1,0,1902,145
1801,146,1,0.92919921875,0.00684931506849315,1.0,1,0,1902,145
1829,150,1,0.92724609375,0.006666666666666667,1.0,1,0,1898,149
1856,151,1,0.9267578125,0.006622516556291391,1.0,1,0,1897,150
1883,153,1,0.92578125,0.006535947712418301,1.0,1,0,1895,152
1910,176,1,0.91455078125,0.005681818181818182,1.0,1,0,1872,175
1938,178,1,0.91357421875,0.0056179775280898875,1.0,1,0,1870,177
1965,181,1,0.912109375,0.0055248618784530384,1.0,1,0,1867,180
1992,182,1,0.91162109375,0.005494505494505495,1.0,1,0,1866,181
2020,186,1,0.90966796875,0.005376344086021506,1.0,1,0,1862,185
2047,188,1,0.90869140625,0.005319148936170213,1.0,1,0,1860,187
2074,190,1,0.90771484375,0.005263157894736842,1.0,1,0,1858,189
2102,216,1,0.89501953125,0.004629629629629629,1.0,1,0,1832,215
2129,217,1,0.89453125,0.004608294930875576,1.0,1,0,1831,216
2156,218,1,0.89404296875,0.0045871559633027525,1.0,1,0,1830,217
2183,220,1,0.89306640625,0.004545454545454545,1.0,1,0,1828,219
2211,225,1,0.890625,0.0044444444444444444,1.0,1,0,1823,224
2238,227,1,0.8896484375,0.004405286343612335,1.0,1,0,1821,226
2265,230,1,0.88818359375,0.004347826086956522,1.0,1,0,1818,229
2293,259,1,0.8740234375,0.003861003861003861,1.0,1,0,1789,258
2320,260,1,0.87353515625,0.0038461538461538464,1.0,1,0,1788,259
2347,262,1,0.87255859375,0.003816793893129771,1.0,1,0,1786,261
2375,264,1,0.87158203125,0.003787878787878788,1.0,1,0,1784,263
2402,270,1,0.86865234375,0.003703703703703704,1.0,1,0,1778,269
2429,271,1,0.8681640625,0.0036900369003690036,1.0,1,0,1777,270
2457,272,1,0.86767578125,0.003676470588235294,1.0,1,0,1776,271
2484,299,1,0.8544921875,0.0033444816053511705,1.0,1,0,1749,298
2511,300,1,0.85400390625,0.0033333333333333335,1.0,1,0,1748,299
2538,302,1,0.85302734375,0.0033112582781456954,1.0,1,0,1746,301
2566,305,1,0.8515625,0.003278688524590164,1.0,1,0,1743,304
2593,313,1,0.84765625,0.003194888178913738,1.0,1,0,1735,312
2620,314,1,0.84716796875,0.0031847133757961785,1.0,1,0,1734,313
2648,317,1,0.845703125,0.0031545741324921135,1.0,1,0,1731,316
2675,358,1,0.82568359375,0.002793296089385475,1.0,1,0,1690,357
2702,359,1,0.8251953125,0.002785515320334262,1.0,1,0,1689,358
2730,361,1,0.82421875,0.002770083102493075,1.0,1,0,1687,360
2757,362,1,0.82373046875,0.0027624309392265192,1.0,1,0,1686,361
2784,371,1,0.8193359375,0.0026954177897574125,1.0,1,0,1677,370
2811,372,1,0.81884765625,0.002688172043010753,1.0,1,0,1676,371
2839,373,1,0.818359375,0.002680965147453083,1.0,1,0,1675,372
2866,414,1,0.79833984375,0.0024154589371980675,1.0,1,0,1634,413
2893,417,1,0.796875,0.002398081534772182,1.0,1,0,1631,416
2921,418,1,0.79638671875,0.0023923444976076554,1.0,1,0,1630,417
2948,419,1,0.7958984375,0.002386634844868735,1.0,1,0,1629,418
2975,425,1,0.79296875,0.002352941176470588,1.0,1,0,1623,424
3003,426,1,0.79248046875,0.002347417840375587,1.0,1,0,1622,425
3030,427,1,0.7919921875,0.00234192037470726,1.0,1,0,1621,426
3057,464,1,0.77392578125,0.0021551724137931034,1.0,1,0,1584,463
3084,469,1,0.771484375,0.0021321961620469083,1.0,1,0,1579,468
3112,470,1,0.77099609375,0.002127659574468085,1.0,1,0,1578,469
3139,471,1,0.7705078125,0.0021231422505307855,1.0,1,0,1577,470
3166,476,1,0.76806640625,0.0021008403361344537,1.0,1,0,1572,475
3194,477,1,0.767578125,0.0020964360587002098,1.0,1,0,1571,476
3221,478,1,0.76708984375,0.0020920502092050207,1.0,1,0,1570,477
3248,507,1,0.7529296875,0.0019723865877712033,1.0,1,0,1541,506
3276,511,1,0.7509765625,0.0019569471624266144,1.0,1,0,1537,510
3303,512,1,0.75048828125,0.001953125,1.0,1,0,1536,511
3330,513,1,0.75,0.001949317738791423,1.0,1,0,1535,512
3357,513,1,0.75,0.001949317738791423,1.0,1,0,1535,512
3385,514,1,0.74951171875,0.0019455252918287938,1.0,1,0,1534,513
3412,515,1,0.7490234375,0.001941747572815534,1.0,1,0,1533,514
3439,544,1,0.73486328125,0.001838235294117647,1.0,1,0,1504,543
3467,549,1,0.732421875,0.0018214936247723133,1.0,1,0,1499,548
3494,550,1,0.73193359375,0.0018181818181818182,1.0,1,0,1498,549
3521,551,1,0.7314453125,0.0018148820326678765,1.0,1,0,1497,550
3549,553,1,0.73046875,0.0018083182640144665,1.0,1,0,1495,552
3576,554,1,0.72998046875,0.0018050541516245488,1.0,1,0,1494,553
3603,555,1,0.7294921875,0.0018018018018018018,1.0,1,0,1493,554
3630,586,1,0.71435546875,0.0017064846416382253,1.0,1,0,1462,585
3658,590,1,0.71240234375,0.001694915254237288,1.0,1,0,1458,589
3685,591,1,0.7119140625,0.001692047377326565,1.0,1,0,1457,590
3712,592,1,0.71142578125,0.0016891891891891893,1.0,1,0,1456,591
3740,593,1,0.7109375,0.0016863406408094434,1.0,1,0,1455,592
3767,596,1,0.70947265625,0.0016778523489932886,1.0,1,0,1452,595
3794,597,1,0.708984375,0.0016750418760469012,1.0,1,0,1451,596
3822,616,1,0.69970703125,0.0016233766233766235,1.0,1,0,1432,615
3849,623,1,0.6962890625,0.0016051364365971107,1.0,1,0,1425,622
3876,623,1,0.6962890625,0.0016051364365971107,1.0,1,0,1425,622
3903,624,1,0.69580078125,0.0016025641025641025,1.0,1,0,1424,623
3931,625,1,0.6953125,0.0016,1.0,1,0,1423,624
3958,625,1,0.6953125,0.0016,1.0,1,0,1423,624
3985,626,1,0.69482421875,0.001597444089456869,1.0,1,0,1422,625
4013,637,1,0.689453125,0.0015698587127158557,1.0,1,0,1411,636
4040,645,1,0.685546875,0.0015503875968992248,1.0,1,0,1403,644
4067,647,1,0.6845703125,0.0015455950540958269,1.0,1,0,1401,646
4095,648,1,0.68408203125,0.0015432098765432098,1.0,1,0,1400,647
4122,649,1,0.68359375,0.0015408320493066256,1.0,1,0,1399,648
4149,652,1,0.68212890625,0.0015337423312883436,1.0,1,0,1396,651
4176,652,1,0.68212890625,0.0015337423312883436,1.0,1,0,1396,651
4204,659,1,0.6787109375,0.0015174506828528073,1.0,1,0,1389,658
4231,668,1,0.67431640625,0.0014970059880239522,1.0,1,0,1380,667
4258,669,1,0.673828125,0.0014947683109118087,1.0,1,0,1379,668
4286,670,1,0.67333984375,0.0014925373134328358,1.0,1,0,1378,669
4313,671,1,0.6728515625,0.0014903129657228018,1.0,1,0,1377,670
4340,673,1,0.671875,0.0014858841010401188,1.0,1,0,1375,672
4368,674,1,0.67138671875,0.001483679525222552,1.0,1,0,1374,673
4395,682,1,0.66748046875,0.001466275659824047,1.0,1,0,1366,681
4422,690,1,0.66357421875,0.0014492753623188406,1.0,1,0,1358,689
4449,696,1,0.66064453125,0.0014367816091954023,1.0,1,0,1352,695
4477,696,1,0.66064453125,0.0014367816091954023,1.0,1,0,1352,695
4504,698,1,0.65966796875,0.0014326647564469914,1.0,1,0,1350,697
4531,703,1,0.6572265625,0.001422475106685633,1.0,1,0,1345,702
4559,703,1,0.6572265625,0.001422475106685633,1.0,1,0,1345,702
4586,710,1,0.65380859375,0.0014084507042253522,1.0,1,0,1338,709
4613,718,1,0.64990234375,0.001392757660167131,1.0,1,0,1330,717
4641,722,1,0.64794921875,0.0013850415512465374,1.0,1,0,1326,721
4668,723,1,0.6474609375,0.0013831258644536654,1.0,1,0,1325,722
4695,725,1,0.646484375,0.001379310344827586,1.0,1,0,1323,724
4722,726,1,0.64599609375,0.0013774104683195593,1.0,1,0,1322,725
4750,728,1,0.64501953125,0.0013736263736263737,1.0,1,0,1320,727
4777,733,1,0.642578125,0.001364256480218281,1.0,1,0,1315,732
4804,742,1,0.63818359375,0.0013477088948787063,1.0,1,0,1306,741
4832,743,1,0.6376953125,0.0013458950201884253,1.0,1,0,1305,742
4859,743,1,0.6376953125,0.0013458950201884253,1.0,1,0,1305,742
4886,746,1,0.63623046875,0.0013404825737265416,1.0,1,0,1302,745
4914,749,1,0.634765625,0.0013351134846461949,1.0,1,0,1299,748
4941,752,1,0.63330078125,0.0013297872340425532,1.0,1,0,1296,751
4968,755,1,0.6318359375,0.0013245033112582781,1.0,1,0,1293,754
4995,759,1,0.6298828125,0.0013175230566534915,1.0,1,0,1289,758
5023,760,1,0.62939453125,0.0013157894736842105,1.0,1,0,1288,759
5050,762,1,0.62841796875,0.0013123359580052493,1.0,1,0,1286,761
5077,763,1,0.6279296875,0.001310615989515072,1.0,1,0,1285,762
5105,767,1,0.6259765625,0.001303780964797914,1.0,1,0,1281,766
5132,768,1,0.62548828125,0.0013020833333333333,1.0,1,0,1280,767
5159,768,1,0.62548828125,0.0013020833333333333,1.0,1,0,1280,767
5187,773,1,0.623046875,0.00129366106080207,1.0,1,0,1275,772
5214,775,1,0.6220703125,0.0012903225806451613,1.0,1,0,1273,774
5241,777,1,0.62109375,0.001287001287001287,1.0,1,0,1271,776
5268,778,1,0.62060546875,0.0012853470437017994,1.0,1,0,1270,777
5296,779,1,0.6201171875,0.0012836970474967907,1.0,1,0,1269,778
5323,780,1,0.61962890625,0.001282051282051282,1.0,1,0,1268,779
5350,782,1,0.61865234375,0.0012787723785166241,1.0,1,0,1266,781
5378,785,1,0.6171875,0.0012738853503184713,1.0,1,0,1263,784
5405,788,1,0.61572265625,0.0012690355329949238,1.0,1,0,1260,787
5432,789,1,0.615234375,0.0012674271229404308,1.0,1,0,1259,788
5460,789,1,0.615234375,0.0012674271229404308,1.0,1,0,1259,788
5487,791,1,0.6142578125,0.0012642225031605564,1.0,1,0,1257,790
5514,793,1,0.61328125,0.0012610340479192938,1.0,1,0,1255,792
5541,794,1,0.61279296875,0.0012594458438287153,1.0,1,0,1254,793
5569,797,1,0.611328125,0.0012547051442910915,1.0,1,0,1251,796
5596,798,1,0.61083984375,0.0012531328320802004,1.0,1,0,1250,797
5623,799,1,0.6103515625,0.0012515644555694619,1.0,1,0,1249,798
5651,801,1,0.609375,0.0012484394506866417,1.0,1,0,1247,800
5678,803,1,0.6083984375,0.0012453300124533001,1.0,1,0,1245,802
5705,805,1,0.607421875,0.0012422360248447205,1.0,1,0,1243,804
5733,805,1,0.607421875,0.0012422360248447205,1.0,1,0,1243,804
5760,807,1,0.6064453125,0.0012391573729863693,1.0,1,0,1241,806
5787,809,1,0.60546875,0.0012360939431396785,1.0,1,0,1239,808
5814,811,1,0.6044921875,0.0012330456226880395,1.0,1,0,1237,810
5842,812,1,0.60400390625,0.0012315270935960591,1.0,1,0,1236,811
5869,814,1,0.60302734375,0.0012285012285012285,1.0,1,0,1234,813
5896,815,1,0.6025390625,0.001226993865030675,1.0,1,0,1233,814
5924,815,1,0.6025390625,0.001226993865030675,1.0,1,0,1233,814
5951,817,1,0.6015625,0.0012239902080783353,1.0,1,0,1231,816
5978,818,1,0.60107421875,0.0012224938875305623,1.0,1,0,1230,817
6006,820,1,0.60009765625,0.0012195121951219512,1.0,1,0,1228,819
6033,820,1,0.60009765625,0.0012195121951219512,1.0,1,0,1228,819
6060,823,1,0.5986328125,0.001215066828675577,1.0,1,0,1225,822
6087,825,1,0.59765625,0.0012121212121212121,1.0,1,0,1223,824
6115,826,1,0.59716796875,0.0012106537530266344,1.0,1,0,1222,825
6142,827,1,0.5966796875,0.0012091898428053204,1.0,1,0,1221,826
6169,829,1,0.595703125,0.0012062726176115801,1.0,1,0,1219,828
6197,830,1,0.59521484375,0.0012048192771084338,1.0,1,0,1218,829
6224,830,1,0.59521484375,0.0012048192771084338,1.0,1,0,1218,829
6251,834,1,0.59326171875,0.001199040767386091,1.0,1,0,1214,833
6279,835,1,0.5927734375,0.0011976047904191617,1.0,1,0,1213,834
6306,836,1,0.59228515625,0.0011961722488038277,1.0,1,0,1212,835
6333,836,1,0.59228515625,0.0011961722488038277,1.0,1,0,1212,835
6360,838,1,0.59130859375,0.0011933174224343676,1.0,1,0,1210,837
6388,840,1,0.59033203125,0.0011904761904761906,1.0,1,0,1208,839
6415,841,1,0.58984375,0.0011890606420927466,1.0,1,0,1207,840
6442,842,1,0.58935546875,0.0011876484560570072,1.0,1,0,1206,841
6470,844,1,0.58837890625,0.001184834123222749,1.0,1,0,1204,843
6497,844,1,0.58837890625,0.001184834123222749,1.0,1,0,1204,843
6524,844,1,0.58837890625,0.001184834123222749,1.0,1,0,1204,843
6552,849,1,0.5859375,0.001177856301531213,1.0,1,0,1199,848
6579,849,1,0.5859375,0.001177856301531213,1.0,1,0,1199,848
6606,850,1,0.58544921875,0.001176470588235294,1.0,1,0,1198,849
6633,850,1,0.58544921875,0.001176470588235294,1.0,1,0,1198,849
6661,852,1,0.58447265625,0.0011737089201877935,1.0,1,0,1196,851
6688,853,1,0.583984375,0.0011723329425556857,1.0,1,0,1195,852
6715,854,1,0.58349609375,0.00117096018735363,1.0,1,0,1194,853
6743,857,1,0.58203125,0.0011668611435239206,1.0,1,0,1191,856
6770,858,1,0.58154296875,0.0011655011655011655,1.0,1,0,1190,857
6797,858,1,0.58154296875,0.0011655011655011655,1.0,1,0,1190,857
6825,858,1,0.58154296875,0.0011655011655011655,1.0,1,0,1190,857
6852,861,1,0.580078125,0.0011614401858304297,1.0,1,0,1187,860
6879,861,1,0.580078125,0.0011614401858304297,1.0,1,0,1187,860
6906,862,1,0.57958984375,0.001160092807424594,1.0,1,0,1186,861
6934,865,1,0.578125,0.0011560693641618498,1.0,1,0,1183,864
6961,866,1,0.57763671875,0.0011547344110854503,1.0,1,0,1182,865
6988,867,1,0.5771484375,0.0011534025374855825,1.0,1,0,1181,866
7016,868,1,0.57666015625,0.001152073732718894,1.0,1,0,1180,867
7043,869,1,0.576171875,0.0011507479861910242,1.0,1,0,1179,868
7070,870,1,0.57568359375,0.0011494252873563218,1.0,1,0,1178,869
7098,870,1,0.57568359375,0.0011494252873563218,1.0,1,0,1178,869
7125,873,1,0.57421875,0.001145475372279496,1.0,1,0,1175,872
7152,875,1,0.5732421875,0.001142857142857143,1.0,1,0,1173,874
7179,875,1,0.5732421875,0.001142857142857143,1.0,1,0,1173,874
7207,876,1,0.57275390625,0.001141552511415525,1.0,1,0,1172,875
7234,877,1,0.572265625,0.0011402508551881414,1.0,1,0,1171,876
7261,878,1,0.57177734375,0.0011389521640091116,1.0,1,0,1170,877
7289,879,1,0.5712890625,0.0011376564277588168,1.0,1,0,1169,878
7316,883,1,0.5693359375,0.0011325028312570782,1.0,1,0,1165,882
7343,883,1,0.5693359375,0.0011325028312570782,1.0,1,0,1165,882
7371,884,1,0.56884765625,0.0011312217194570137,1.0,1,0,1164,883
7398,884,1,0.56884765625,0.0011312217194570137,1.0,1,0,1164,883
7425,884,1,0.56884765625,0.0011312217194570137,1.0,1,0,1164,883
7452,885,1,0.568359375,0.0011299435028248588,1.0,1,0,1163,884
7480,885,1,0.568359375,0.0011299435028248588,1.0,1,0,1163,884
7507,888,1,0.56689453125,0.0011261261261261261,1.0,1,0,1160,887
7534,889,1,0.56640625,0.0011248593925759281,1.0,1,0,1159,888
7562,890,1,0.56591796875,0.0011235955056179776,1.0,1,0,1158,889
7589,890,1,0.56591796875,0.0011235955056179776,1.0,1,0,1158,889
7616,891,1,0.5654296875,0.001122334455667789,1.0,1,0,1157,890
7644,891,1,0.5654296875,0.001122334455667789,1.0,1,0,1157,890
7671,891,1,0.5654296875,0.001122334455667789,1.0,1,0,1157,890
7698,894,1,0.56396484375,0.0011185682326621924,1.0,1,0,1154,893
7725,894,1,0.56396484375,0.0011185682326621924,1.0,1,0,1154,893
7753,895,1,0.5634765625,0.0011173184357541898,1.0,1,0,1153,894
7780,895,1,0.5634765625,0.0011173184357541898,1.0,1,0,1153,894
7807,895,1,0.5634765625,0.0011173184357541898,1.0,1,0,1153,894
7835,896,1,0.56298828125,0.0011160714285714285,1.0,1,0,1152,895
7862,896,1,0.56298828125,0.0011160714285714285,1.0,1,0,1152,895
7889,899,1,0.5615234375,0.0011123470522803114,1.0,1,0,1149,898
7917,900,1,0.56103515625,0.0011111111111111111,1.0,1,0,1148,899
7944,900,1,0.56103515625,0.0011111111111111111,1.0,1,0,1148,899
7971,900,1,0.56103515625,0.0011111111111111111,1.0,1,0,1148,899
7998,900,1,0.56103515625,0.0011111111111111111,1.0,1,0,1148,899
8026,900,1,0.56103515625,0.0011111111111111111,1.0,1,0,1148,899
8053,900,1,0.56103515625,0.0011111111111111111,1.0,1,0,1148,899
8080,902,1,0.56005859375,0.0011086474501108647,1.0,1,0,1146,901
8108,902,1,0.56005859375,0.0011086474501108647,1.0,1,0,1146,901
8135,903,1,0.5595703125,0.0011074197120708748,1.0,1,0,1145,902
8162,903,1,0.5595703125,0.0011074197120708748,1.0,1,0,1145,902
8190,904,1,0.55908203125,0.0011061946902654867,1.0,1,0,1144,903
8217,905,1,0.55859375,0.0011049723756906078,1.0,1,0,1143,904
8244,905,1,0.55859375,0.0011049723756906078,1.0,1,0,1143,904
8271,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8299,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8326,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8353,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8381,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8408,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8435,907,1,0.5576171875,0.0011025358324145535,1.0,1,0,1141,906
8463,909,1,0.556640625,0.0011001100110011,1.0,1,0,1139,908
8490,910,1,0.55615234375,0.001098901098901099,1.0,1,0,1138,909
8517,911,1,0.5556640625,0.0010976948408342481,1.0,1,0,1137,910
8544,911,1,0.5556640625,0.0010976948408342481,1.0,1,0,1137,910
8572,911,1,0.5556640625,0.0010976948408342481,1.0,1,0,1137,910
8599,911,1,0.5556640625,0.0010976948408342481,1.0,1,0,1137,910
8626,911,1,0.5556640625,0.0010976948408342481,1.0,1,0,1137,910
8654,912,1,0.55517578125,0.0010964912280701754,1.0,1,0,1136,911
8681,912,1,0.55517578125,0.0010964912280701754,1.0,1,0,1136,911
8708,912,1,0.55517578125,0.0010964912280701754,1.0,1,0,1136,911
8736,912,1,0.55517578125,0.0010964912280701754,1.0,1,0,1136,911
8763,913,1,0.5546875,0.001095290251916758,1.0,1,0,1135,912
8790,914,1,0.55419921875,0.0010940919037199124,1.0,1,0,1134,913
8817,914,1,0.55419921875,0.0010940919037199124,1.0,1,0,1134,913
8845,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
8872,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
8899,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
8927,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
8954,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
8981,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
9009,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
9036,915,1,0.5537109375,0.001092896174863388,1.0,1,0,1133,914
9063,916,1,0.55322265625,0.001091703056768559,1.0,1,0,1132,915
9090,916,1,0.55322265625,0.001091703056768559,1.0,1,0,1132,915
9118,916,1,0.55322265625,0.001091703056768559,1.0,1,0,1132,915
9145,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9172,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9200,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9227,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9254,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9282,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9309,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9336,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9363,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9391,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9418,917,1,0.552734375,0.0010905125408942203,1.0,1,0,1131,916
9445,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9473,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9500,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9527,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9555,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9582,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9609,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9636,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9664,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9691,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9718,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9746,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9773,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9800,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9827,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9855,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9882,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9909,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9937,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9964,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
9991,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10019,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10046,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10073,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10100,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10128,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10155,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10182,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10210,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10237,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10264,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10292,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10319,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10346,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10373,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10401,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10428,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10455,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10483,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
10510,918,1,0.55224609375,0.0010893246187363835,1.0,1,0,1130,917
